2019-09-06 15:32:07+00:00; 941.133
2019-09-06 15:42:07+00:00; 887.811
2019-09-06 16:12:07+00:00; 875.024
2019-09-06 16:22:07+00:00; 828.739
2019-09-06 16:32:07+00:00; 806.792
2019-09-06 16:42:07+00:00; 769.544
2019-09-06 16:52:07+00:00; 741.381
2019-09-06 17:12:07+00:00; 719.888
2019-09-06 17:22:07+00:00; 711.29
2019-09-06 17:32:07+00:00; 700.074
2019-09-06 17:42:07+00:00; 720.63
2019-09-06 17:52:07+00:00; 745.491
2019-09-06 18:12:07+00:00; 722.18
2019-09-06 18:22:07+00:00; 708.48
2019-09-06 18:32:07+00:00; 734.488
2019-09-06 18:42:07+00:00; 636.01
2019-09-06 19:02:07+00:00; 658.91
2019-09-06 19:12:07+00:00; 633.674
2019-09-06 19:22:07+00:00; 605.637
2019-09-06 19:32:07+00:00; 583.137
2019-09-06 19:42:07+00:00; 568.367
2019-09-06 19:52:07+00:00; 550.21
2019-09-06 20:02:07+00:00; 541.084
2019-09-06 20:12:07+00:00; 549.128
2019-09-06 20:22:07+00:00; 615.766
2019-09-06 20:32:07+00:00; 647.915
2019-09-06 21:02:07+00:00; 677.197
2019-09-06 21:12:07+00:00; 677.701
2019-09-06 21:22:07+00:00; 656.921
2019-09-06 21:32:07+00:00; 640.015
2019-09-06 21:42:07+00:00; 607.37
2019-09-06 21:52:07+00:00; 556.18
2019-09-06 22:02:07+00:00; 538.832
2019-09-06 22:12:07+00:00; 535.948
2019-09-06 22:22:07+00:00; 579.039
2019-09-06 22:32:07+00:00; 626.933
2019-09-06 22:42:07+00:00; 616.575
2019-09-06 22:52:07+00:00; 645.571
2019-09-06 23:02:07+00:00; 616.347
2019-09-06 23:12:07+00:00; 602.618
2019-09-06 23:22:07+00:00; 581.852
2019-09-06 23:32:07+00:00; 593.237
2019-09-06 23:42:07+00:00; 565.92
2019-09-06 23:52:07+00:00; 537.417
2019-09-07 00:02:07+00:00; 552.546
2019-09-07 00:12:07+00:00; 469.65
2019-09-07 00:22:07+00:00; 433.944
2019-09-07 00:32:07+00:00; 388.005
2019-09-07 00:42:07+00:00; 344.914
2019-09-07 00:52:07+00:00; 306.645
2019-09-07 01:02:07+00:00; 287.186
2019-09-07 01:22:07+00:00; 183.531
2019-09-07 01:32:07+00:00; 163.644
